date,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31
2026-02-06,-0.62144333,-0.079169065,-7.556565e-05,0.01673543,-0.18211378,0.090746656,0.3143773,-0.043151066,-0.86362183,0.48837477,0.18605828,-0.42745355,-0.37240934,0.47401643,0.23198323,0.044941746,0.23220696,-0.30116466,-0.18475892,-0.15973052,-0.2337314,-0.31897694,0.043758534,-0.5395215,0.1270369,0.36415303,-0.03993118,0.11978537,-0.090543166,-0.09486722,0.18732888,0.6456031
2026-02-09,-0.6195115,-0.07201909,-0.004156973,0.019867755,-0.18462282,0.09841606,0.3154564,-0.048378438,-0.8633921,0.48403227,0.19373876,-0.43085682,-0.36743027,0.47661704,0.23815821,0.046392452,0.22871187,-0.29795992,-0.18569548,-0.16175185,-0.23203258,-0.3125945,0.04524962,-0.5391769,0.1312173,0.36003095,-0.038593393,0.120133385,-0.09312725,-0.10176875,0.18043746,0.64254916
2026-02-10,-0.6239909,-0.07629533,-0.0067209247,0.015113758,-0.18643227,0.09398475,0.31258398,-0.047219954,-0.871043,0.48510003,0.19124117,-0.4289138,-0.366638,0.47616273,0.24078144,0.043577254,0.23590264,-0.30637458,-0.17959253,-0.15290803,-0.23116453,-0.31307665,0.04495476,-0.5388528,0.12954819,0.36508426,-0.030252192,0.12240146,-0.09764138,-0.10029684,0.1792067,0.64245015
2026-02-11,-0.62564325,-0.07707146,-0.0053167325,0.01305254,-0.18778923,0.09345034,0.31251013,-0.046431534,-0.8708699,0.48514116,0.18881202,-0.4282097,-0.3683703,0.47409642,0.23874702,0.042449594,0.23438533,-0.30702275,-0.18134753,-0.152559,-0.2319819,-0.31554058,0.044701047,-0.5387052,0.12933794,0.36519498,-0.032120045,0.12164475,-0.096618384,-0.09945305,0.18176068,0.6436729
2026-02-12,-0.621425,-0.07927433,-0.0015153624,0.015313818,-0.18306993,0.089693084,0.31395614,-0.043014593,-0.86576414,0.48727572,0.18696666,-0.42717713,-0.37159887,0.47400916,0.23381431,0.045650266,0.23412313,-0.30305436,-0.18178977,-0.15670767,-0.23311393,-0.317552,0.043991394,-0.53856766,0.12596685,0.36472732,-0.03719454,0.12083386,-0.09172334,-0.09572301,0.18554099,0.6443547
2026-02-13,-0.6269783,-0.084409036,-0.0007682089,0.008987749,-0.18488108,0.08358566,0.31260175,-0.040973194,-0.8706659,0.4885654,0.18072644,-0.4248546,-0.37943152,0.46964082,0.23227127,0.043034453,0.23463854,-0.3085109,-0.18214385,-0.15160587,-0.23288538,-0.3241005,0.044232816,-0.5407171,0.1224972,0.36512363,-0.040594187,0.11909844,-0.08993079,-0.09336233,0.18956968,0.647865
2026-02-16,-0.6261718,-0.086728536,0.002175305,0.008250849,-0.18284617,0.081518464,0.31308514,-0.038440138,-0.868244,0.49019772,0.17915317,-0.42402172,-0.38031423,0.4686056,0.22814392,0.04310428,0.23358625,-0.30668584,-0.18329062,-0.15282494,-0.23419899,-0.32660013,0.044054452,-0.53851765,0.121626616,0.36513096,-0.042683076,0.11800726,-0.08678019,-0.09074749,0.19244294,0.64781094
2026-02-17,-0.6303125,-0.08825311,-0.0032630991,0.006544942,-0.1849149,0.08191479,0.31220064,-0.040105045,-0.87617916,0.490292,0.18031988,-0.42353684,-0.38045648,0.4694558,0.23372231,0.041026562,0.23609352,-0.3121563,-0.17934473,-0.14716779,-0.23155455,-0.32443166,0.044265732,-0.5410584,0.12275982,0.36631504,-0.03772066,0.118267626,-0.09203188,-0.09335378,0.1881327,0.6478141
2026-02-18,-0.62940013,-0.08474773,-0.0037223976,0.009694234,-0.18490526,0.083627835,0.31232673,-0.041929245,-0.87206,0.4887449,0.18197799,-0.4263818,-0.37842545,0.46859226,0.23421966,0.041734017,0.23423806,-0.3082638,-0.18122019,-0.15075618,-0.23294939,-0.3237318,0.04520286,-0.5403899,0.123055786,0.36505485,-0.03895345,0.11918308,-0.090829924,-0.09388514,0.18817905,0.6488127
2026-02-19,-0.6252647,-0.08804675,0.004730899,0.007851261,-0.18106972,0.08084787,0.3151427,-0.036306523,-0.86300457,0.4891252,0.17660609,-0.42250335,-0.38060686,0.46537408,0.2242782,0.043453146,0.23256421,-0.3039918,-0.18550055,-0.15567268,-0.23501424,-0.32685596,0.043642983,-0.5357828,0.12034562,0.36622068,-0.04503127,0.11747299,-0.08390738,-0.088842764,0.19547267,0.6482205
2026-02-20,-0.63077396,-0.08748629,-0.00505024,0.007894384,-0.18474078,0.08280893,0.31206048,-0.04215815,-0.8750484,0.48853934,0.18159229,-0.42578498,-0.37635055,0.46863988,0.23513703,0.040709235,0.23812939,-0.3116568,-0.1772169,-0.14802785,-0.23188446,-0.32318422,0.045758963,-0.53985864,0.12142536,0.36740044,-0.03485908,0.11977148,-0.093773365,-0.09397738,0.18628979,0.64655346
2026-02-23,-0.6338418,-0.091702074,-0.0044273064,0.001993563,-0.18564475,0.077246435,0.31107458,-0.038994722,-0.87886596,0.48901027,0.17772192,-0.42356625,-0.38200364,0.46501127,0.2339641,0.03907893,0.23896646,-0.31637195,-0.17609565,-0.14203207,-0.2317254,-0.32686746,0.04543201,-0.53930885,0.118989974,0.36816585,-0.03529768,0.1190719,-0.09133889,-0.09161834,0.18849118,0.6478478
2026-02-24,-0.63911206,-0.10195867,-0.0035740677,-0.007280709,-0.18577057,0.06870349,0.30856502,-0.035332777,-0.88500786,0.4899276,0.17114252,-0.4179725,-0.3883222,0.46092585,0.232751,0.0349874,0.24255498,-0.32406312,-0.17354567,-0.1332853,-0.22945355,-0.33262205,0.044049945,-0.5396212,0.11437151,0.36978143,-0.035481524,0.11700763,-0.09040932,-0.08739093,0.19116813,0.64971066
2026-02-25,-0.6382062,-0.090439685,-0.008724624,-0.0018301345,-0.19131866,0.07988923,0.30811936,-0.042918995,-0.8895361,0.4879791,0.18079507,-0.42316672,-0.37781245,0.46943513,0.24108346,0.03588684,0.24316207,-0.3248642,-0.1719083,-0.13331124,-0.22882512,-0.32430688,0.04594661,-0.5398298,0.12198216,0.36943787,-0.026228461,0.120793656,-0.09896359,-0.09605566,0.18162604,0.64501435
2026-02-26,-0.6310306,-0.08695269,-0.005081564,0.0051710084,-0.18917389,0.08226022,0.3096034,-0.042140506,-0.8769759,0.48634642,0.18240422,-0.42485034,-0.3745778,0.46947458,0.23836546,0.040253177,0.23920669,-0.3143944,-0.17749764,-0.14354396,-0.23119423,-0.3200664,0.04471703,-0.53776586,0.12395495,0.36863053,-0.030802231,0.12185006,-0.09557733,-0.094227806,0.18537685,0.64645696
2026-02-27,-0.636184,-0.089423776,-0.007764714,0.002313532,-0.19130981,0.079638444,0.30783564,-0.04251653,-0.8851981,0.48846966,0.18013656,-0.42400384,-0.37733793,0.46992177,0.24064724,0.03774296,0.24266356,-0.32145688,-0.17388935,-0.13747106,-0.22996594,-0.32283735,0.045196738,-0.5410445,0.12278229,0.37008363,-0.028189141,0.12189132,-0.09885876,-0.09466946,0.18446308,0.64798105
2026-03-02,-0.6353963,-0.095870465,-0.00021867827,-0.0023831092,-0.1875268,0.073608585,0.3098775,-0.03723757,-0.87911695,0.48957253,0.17166728,-0.4195214,-0.38599467,0.46358737,0.23065312,0.037601262,0.2397246,-0.31961536,-0.17841013,-0.13948372,-0.23080744,-0.33092198,0.044697337,-0.5388723,0.11782563,0.36892027,-0.03772008,0.11840859,-0.08992812,-0.08912477,0.19280857,0.6486212
2026-03-03,-0.6360743,-0.099120595,-0.0009044446,-0.0043005906,-0.18471687,0.069330536,0.31020665,-0.035060972,-0.8792683,0.49031782,0.17138669,-0.42024153,-0.38988942,0.46001217,0.22908895,0.03814888,0.23844475,-0.31794682,-0.17706887,-0.13901715,-0.2317423,-0.33400607,0.045548588,-0.53889984,0.11424452,0.36782202,-0.04127114,0.11684294,-0.0868772,-0.08693423,0.19447798,0.6503979
2026-03-04,-0.6353661,-0.10403911,0.0030958503,-0.0051474795,-0.18122466,0.06383975,0.31221068,-0.030013971,-0.87342876,0.4920038,0.165279,-0.41840515,-0.39457083,0.45402974,0.22173123,0.038937353,0.23643027,-0.31479672,-0.17899533,-0.14259154,-0.23375154,-0.33866924,0.045654476,-0.53698987,0.109650165,0.36769372,-0.048189823,0.114104465,-0.08034049,-0.08266395,0.20138223,0.65288234
2026-03-05,-0.6305247,-0.10105114,0.009185033,-0.0017568078,-0.1788325,0.066470504,0.3152828,-0.0282434,-0.86389357,0.49193442,0.16282478,-0.4168007,-0.39652044,0.45384443,0.21467449,0.040446512,0.23235495,-0.30929807,-0.18544684,-0.15005365,-0.23562874,-0.3397293,0.043992147,-0.5354625,0.110503584,0.36672628,-0.054652203,0.113296136,-0.07461183,-0.07983476,0.2058902,0.6537581
2026-03-06,-0.6357725,-0.11108913,0.0048676785,-0.010292362,-0.17723429,0.05881697,0.31255725,-0.026436925,-0.8738125,0.49258864,0.16122049,-0.4134349,-0.39819813,0.45109552,0.21922694,0.036723882,0.2387268,-0.31779355,-0.17702077,-0.13855621,-0.23220596,-0.34136313,0.04359542,-0.53576154,0.105701536,0.36784628,-0.048861187,0.11159803,-0.077044755,-0.07891148,0.20241655,0.65232277
2026-03-09,-0.6343462,-0.10269212,0.006356783,-0.0044979956,-0.18085803,0.06662143,0.31434304,-0.028670512,-0.8697842,0.4919542,0.16247019,-0.41499114,-0.3962705,0.45471954,0.21814062,0.037884086,0.23482203,-0.31437045,-0.1832939,-0.14473125,-0.23353621,-0.3387104,0.04360862,-0.53610784,0.111664414,0.3685001,-0.05009703,0.11370082,-0.078167304,-0.08134079,0.20342548,0.6534121
2026-03-10,-0.6433203,-0.10927941,-4.4789165e-05,-0.01278853,-0.18485925,0.05936421,0.3092256,-0.030542366,-0.88444966,0.49134254,0.16189355,-0.41488826,-0.397594,0.4530671,0.22659467,0.03341189,0.24209872,-0.32622418,-0.17444648,-0.13056599,-0.23099352,-0.34032863,0.044724025,-0.5384722,0.108350635,0.370611,-0.04197086,0.11503023,-0.08431603,-0.081335664,0.1988063,0.6543897
2026-03-11,-0.6425733,-0.109267026,0.0011859685,-0.012580771,-0.1851228,0.059932116,0.30936295,-0.030989483,-0.88246095,0.490493,0.16169044,-0.41512933,-0.397782,0.45247564,0.22639312,0.03337428,0.24080911,-0.3250463,-0.17653258,-0.1318014,-0.23110186,-0.3396256,0.04478704,-0.5383264,0.10978773,0.36980617,-0.043277603,0.11501804,-0.083665326,-0.0808481,0.19954512,0.6542791
2026-03-12,-0.6432982,-0.10395628,-0.0036849752,-0.010647092,-0.1876449,0.06696208,0.30868304,-0.035706006,-0.8868734,0.48925573,0.16715708,-0.41719407,-0.39049962,0.45724136,0.23147751,0.032120727,0.24292442,-0.32734993,-0.17285003,-0.13019983,-0.23012094,-0.335458,0.045752704,-0.5391176,0.11256337,0.37091625,-0.03592697,0.11714548,-0.09097995,-0.0855801,0.19269642,0.6512151
2026-03-13,-0.6437216,-0.104223,-0.0031193793,-0.011008536,-0.18805836,0.0653492,0.30874363,-0.034503587,-0.88894254,0.49056798,0.16822398,-0.41791075,-0.39044303,0.45873663,0.23215796,0.03305651,0.24333844,-0.3279395,-0.17268272,-0.12901449,-0.23052949,-0.33525038,0.045797005,-0.53751105,0.1130088,0.3708471,-0.034718264,0.116978034,-0.08940488,-0.08617762,0.1923697,0.6503459
2026-03-16,-0.64032054,-0.109068915,0.0024305247,-0.011640675,-0.18338597,0.05907379,0.31053948,-0.028990597,-0.8796894,0.4920345,0.15992606,-0.41421115,-0.39933258,0.45175147,0.22290014,0.03538793,0.24022329,-0.32312495,-0.17659469,-0.13398132,-0.23127049,-0.3418029,0.045016445,-0.53741074,0.1071766,0.36925262,-0.045876388,0.11379039,-0.08097753,-0.081443176,0.20155165,0.6536134
2026-03-17,-0.643433,-0.10979699,-0.0016493443,-0.013727333,-0.18483911,0.0590429,0.30941147,-0.029757664,-0.8843343,0.49128628,0.16083026,-0.41440207,-0.39770368,0.45027298,0.22577958,0.033784434,0.24228582,-0.3264281,-0.17299692,-0.12999234,-0.22999464,-0.3413182,0.045753807,-0.53712124,0.106826186,0.37060452,-0.041177023,0.11426121,-0.08427806,-0.08342535,0.19874205,0.65271646
2026-03-18,-0.64260554,-0.10253344,-0.004439257,-0.008541126,-0.18866813,0.0664559,0.30917108,-0.033742458,-0.88591796,0.4903829,0.16707411,-0.4176768,-0.39007208,0.45730612,0.23099546,0.034093577,0.24278373,-0.32601017,-0.17309238,-0.13114081,-0.23069887,-0.33440122,0.046023183,-0.5366747,0.11290932,0.37214708,-0.034673203,0.11775094,-0.089927256,-0.086800575,0.19379792,0.6515289
2026-03-19,-0.6451996,-0.10682231,-0.004559096,-0.013151411,-0.18732534,0.06349506,0.30871293,-0.03417667,-0.889029,0.48976624,0.16484538,-0.41604114,-0.39400813,0.45461285,0.23113851,0.032443106,0.24426493,-0.32933992,-0.17131604,-0.12813306,-0.22860177,-0.33812264,0.046370342,-0.5394966,0.10943791,0.37108752,-0.036889877,0.11605857,-0.0898696,-0.08638013,0.1936075,0.6513105
2026-03-20,-0.6434019,-0.10259877,-0.0031506158,-0.009774499,-0.18940969,0.06713346,0.30881456,-0.033831455,-0.88748187,0.49089903,0.16701144,-0.41650897,-0.39132905,0.45923573,0.23063166,0.033494286,0.24239707,-0.32707116,-0.17459346,-0.13079786,-0.22982557,-0.33581805,0.045480095,-0.53797275,0.11373818,0.37188804,-0.035931814,0.11735463,-0.09010318,-0.08706324,0.1941142,0.6516728
2026-03-23,-0.6462624,-0.11528574,0.0010292903,-0.019320566,-0.18428122,0.053376596,0.30870202,-0.02743639,-0.8871663,0.4931323,0.15678793,-0.41252494,-0.40310356,0.4481945,0.22310622,0.032242805,0.24267653,-0.329286,-0.17319255,-0.12657326,-0.23069702,-0.3469133,0.045844764,-0.53773683,0.1034019,0.3703984,-0.044849534,0.112322286,-0.08161914,-0.07995042,0.20230575,0.65438825
2026-03-24,-0.6485663,-0.116174474,0.00052570365,-0.019664165,-0.18577911,0.052677825,0.3079636,-0.026959643,-0.88910437,0.49331015,0.15632918,-0.4124972,-0.40321526,0.44863188,0.22366212,0.031021563,0.24362046,-0.3310437,-0.1727127,-0.1250876,-0.23147778,-0.3466957,0.045571037,-0.53802943,0.10409978,0.37291947,-0.042994734,0.11395471,-0.08310297,-0.0779195,0.20302607,0.6560606
2026-03-25,-0.65187186,-0.11372723,-0.0053187665,-0.020321753,-0.18952131,0.056335807,0.30636013,-0.031522207,-0.8946838,0.49061775,0.15929866,-0.41371635,-0.3982562,0.44963327,0.23112513,0.02811316,0.24640398,-0.3358653,-0.16955556,-0.119813584,-0.228819,-0.3425962,0.046622306,-0.5379573,0.1068798,0.37301368,-0.03506652,0.115496665,-0.088992015,-0.08294536,0.19619696,0.6540254
2026-03-26,-0.6460945,-0.115918905,0.00025127642,-0.019409623,-0.18415366,0.053258047,0.30779737,-0.026782945,-0.8864513,0.49205834,0.15688932,-0.41202867,-0.40151978,0.44751924,0.22354071,0.031824194,0.24445729,-0.32971406,-0.1721523,-0.12580702,-0.23011835,-0.34578174,0.04532941,-0.53674346,0.10376704,0.3723857,-0.04198209,0.11380991,-0.08281742,-0.079363115,0.20204107,0.6541111
2026-03-27,-0.6434996,-0.11515925,0.0034058709,-0.017057046,-0.1832197,0.05245247,0.3089966,-0.024254993,-0.882074,0.49408388,0.15558165,-0.41242248,-0.40464547,0.44736725,0.21942882,0.034085415,0.24074362,-0.3255427,-0.1759639,-0.13052684,-0.2324376,-0.34725404,0.044692524,-0.53722334,0.1038357,0.37148964,-0.047789056,0.11277637,-0.07884309,-0.077273674,0.20669945,0.6566166
2026-03-30,-0.6493077,-0.11867365,0.0037840419,-0.022017162,-0.18492916,0.049646933,0.30840728,-0.024433717,-0.88722974,0.49448276,0.15120675,-0.41056588,-0.4073175,0.4453655,0.21878923,0.030128634,0.24279596,-0.33145568,-0.17456593,-0.12509489,-0.23240134,-0.3514874,0.045709398,-0.53732413,0.10204369,0.37275416,-0.047016237,0.112483695,-0.079612106,-0.07545282,0.20755595,0.6575807
2026-03-31,-0.64582604,-0.114129364,-0.0004284233,-0.016297545,-0.18493141,0.05551441,0.3089069,-0.027957201,-0.8841946,0.49111086,0.15724128,-0.41313437,-0.40039143,0.44778413,0.22444038,0.031634025,0.24329582,-0.32834494,-0.17347617,-0.12814936,-0.23015426,-0.34320685,0.045908272,-0.53679216,0.10545558,0.3723867,-0.04221232,0.114559725,-0.08319901,-0.07983293,0.20156066,0.6550382
2026-04-01,-0.6480844,-0.11528818,-0.00031819567,-0.019208133,-0.18728785,0.05425907,0.30810773,-0.027017914,-0.889657,0.4925019,0.15654999,-0.4115138,-0.40328833,0.44950518,0.22533982,0.030894406,0.24361944,-0.33223766,-0.17370103,-0.12425931,-0.2295496,-0.34431395,0.044767614,-0.5378977,0.10651058,0.37281853,-0.04163819,0.11394562,-0.083859384,-0.07997357,0.2016858,0.6558405
2026-04-02,-0.64756626,-0.11428404,0.0013817009,-0.018209606,-0.1863427,0.054905534,0.30934343,-0.026076406,-0.887201,0.49268115,0.1552965,-0.41093615,-0.4032103,0.44914737,0.22287925,0.030290332,0.2431233,-0.33158785,-0.17517169,-0.12573822,-0.2306117,-0.34464142,0.044584855,-0.5365619,0.10699746,0.3731389,-0.04234102,0.11397983,-0.08195543,-0.07867235,0.20277508,0.65644205
2026-04-03,-0.6469906,-0.11584669,0.000945393,-0.019102652,-0.18438569,0.053848762,0.30919176,-0.02636072,-0.88543797,0.4925887,0.15529522,-0.41183108,-0.40411022,0.4464376,0.2220258,0.031130638,0.24185069,-0.3290255,-0.17448206,-0.12717152,-0.23054232,-0.34685415,0.045462675,-0.53717166,0.10410917,0.37173223,-0.044974353,0.112695456,-0.080990344,-0.07888269,0.20368563,0.6554399
2026-04-06,-0.647694,-0.121816695,0.0059798732,-0.022652287,-0.18242085,0.046597295,0.30913585,-0.020477884,-0.8843102,0.49636585,0.14778861,-0.40804997,-0.41047585,0.4435311,0.21474378,0.03099843,0.24265678,-0.33034536,-0.17521282,-0.12591985,-0.23225275,-0.35355106,0.044691436,-0.53611916,0.10000044,0.3735584,-0.04938439,0.11123489,-0.076242894,-0.07334138,0.21118183,0.6579248
2026-04-07,-0.6472496,-0.12433609,0.006580634,-0.025857773,-0.18006723,0.04273519,0.31008267,-0.019040383,-0.8805601,0.49404776,0.14516139,-0.40816855,-0.41521755,0.43583035,0.21181224,0.031579547,0.23995814,-0.32780436,-0.17603607,-0.12666097,-0.23284525,-0.3573879,0.046198994,-0.5350929,0.09539968,0.3704071,-0.055482667,0.108980015,-0.07106036,-0.072227165,0.21380597,0.6586725
2026-04-08,-0.65197325,-0.13444619,0.007418325,-0.033458192,-0.17782308,0.03521093,0.3094924,-0.015933402,-0.884408,0.49437898,0.13877672,-0.40328497,-0.42064825,0.43110895,0.21006183,0.026885357,0.2439681,-0.33477715,-0.17262657,-0.119379185,-0.23098432,-0.36169606,0.045188863,-0.53493226,0.09020257,0.37258944,-0.055293065,0.10718912,-0.069495216,-0.0667038,0.21536712,0.65992934
2026-04-09,-0.65138817,-0.13237405,0.005619103,-0.03229446,-0.18173534,0.036808975,0.306515,-0.0182001,-0.88843495,0.49428725,0.14325285,-0.40506676,-0.4157775,0.4364115,0.21561442,0.027774677,0.24582362,-0.33642304,-0.17123733,-0.11678146,-0.23006953,-0.35726833,0.045176346,-0.5350054,0.0943445,0.37299895,-0.049580928,0.10957469,-0.07428762,-0.069378085,0.21182634,0.65833884
2026-04-10,-0.6551864,-0.13366526,0.0043885186,-0.034174472,-0.1818041,0.035774026,0.30703804,-0.018403068,-0.891042,0.49483585,0.14087138,-0.40481117,-0.41823262,0.43415555,0.21534522,0.025257453,0.24578719,-0.33896068,-0.17047127,-0.11447443,-0.23012482,-0.3602554,0.046232168,-0.535359,0.09273797,0.37278652,-0.05002941,0.10850635,-0.073569596,-0.06923259,0.21190512,0.6591061
2026-04-13,-0.6540722,-0.12341131,0.0012775958,-0.02699437,-0.1856505,0.045938898,0.30758613,-0.02368328,-0.89232355,0.49383217,0.14875507,-0.4088207,-0.41070527,0.4420616,0.22062524,0.026648901,0.24452183,-0.33675617,-0.17224474,-0.118539765,-0.23073481,-0.35321477,0.046216026,-0.53699964,0.10025236,0.373371,-0.045164313,0.11178546,-0.07971591,-0.074435055,0.20652051,0.65837675
2026-04-14,-0.64634424,-0.11558613,0.0022945814,-0.019622304,-0.1861593,0.051821046,0.30871588,-0.024400815,-0.8837542,0.49201852,0.15375546,-0.41184077,-0.4033506,0.44505978,0.22029652,0.032386445,0.24290922,-0.32893962,-0.17458777,-0.1267635,-0.23211676,-0.34683245,0.04585838,-0.533963,0.10337633,0.37377244,-0.043695133,0.11437009,-0.080064654,-0.077755794,0.20601065,0.65587103
2026-04-15,-0.65254694,-0.1251078,0.002400225,-0.02771778,-0.1846115,0.043939766,0.3081984,-0.02187813,-0.8893422,0.49261016,0.14679864,-0.4072763,-0.4099497,0.4396588,0.21957289,0.027113415,0.24611565,-0.33674434,-0.17126863,-0.118129805,-0.23040347,-0.3517847,0.04552678,-0.5343795,0.09857398,0.37449464,-0.044174682,0.11197089,-0.07822426,-0.07330783,0.20728098,0.65790707
2026-04-16,-0.65237147,-0.12462205,0.0027064178,-0.02749594,-0.1848814,0.042208314,0.30714062,-0.02154731,-0.88929313,0.4939556,0.14709775,-0.40899405,-0.41269097,0.4391594,0.21830149,0.02927479,0.24418879,-0.33431476,-0.17227872,-0.119704396,-0.2317556,-0.35494283,0.04630743,-0.53610075,0.09736836,0.37366402,-0.04778235,0.11191939,-0.07736723,-0.07299356,0.21003586,0.6594496
2026-04-17,-0.65522933,-0.13028057,0.0028650332,-0.03255647,-0.18578403,0.03823188,0.30587167,-0.019245073,-0.895876,0.49638367,0.14367872,-0.40517622,-0.41455,0.43993613,0.21867026,0.02742335,0.24846666,-0.3413373,-0.16893522,-0.113169305,-0.22942558,-0.3569182,0.045632076,-0.5363773,0.09579128,0.37532154,-0.04475939,0.11062516,-0.07891567,-0.07311875,0.20986485,0.6579811
2026-04-20,-0.6556956,-0.13269044,0.0039274935,-0.034386896,-0.18471393,0.035406183,0.30593812,-0.018135503,-0.8938032,0.49515074,0.14178273,-0.40488428,-0.41857487,0.4357988,0.21650364,0.02719344,0.24632333,-0.33958322,-0.1702909,-0.11396015,-0.2303158,-0.35961157,0.045761228,-0.5367202,0.09356466,0.37433112,-0.049457792,0.10980035,-0.07613966,-0.06991448,0.21281205,0.6603709
2026-04-21,-0.65722007,-0.13405454,0.004448656,-0.036518265,-0.18307446,0.033977933,0.30584347,-0.017121173,-0.8930931,0.49496144,0.13968223,-0.4046198,-0.42001536,0.43299842,0.21506418,0.024425028,0.24663511,-0.34127316,-0.17066948,-0.111856766,-0.23085484,-0.36198866,0.045996368,-0.53548443,0.09286085,0.37438136,-0.04897895,0.10955605,-0.073451295,-0.06818891,0.21335982,0.66060644
2026-04-22,-0.65284854,-0.13477662,0.008557994,-0.032998204,-0.17926356,0.032818247,0.3085382,-0.013785094,-0.88583934,0.49709797,0.13708287,-0.40317312,-0.42157906,0.43249586,0.20897393,0.027375767,0.2447224,-0.33583796,-0.17270829,-0.11819327,-0.23223744,-0.36292204,0.04532121,-0.5340723,0.09078133,0.37424088,-0.054439154,0.10811132,-0.06893894,-0.06559944,0.21781938,0.6612602
2026-04-23,-0.65104544,-0.13001953,0.008437503,-0.030234896,-0.18125172,0.037697412,0.30888626,-0.0160259,-0.88406384,0.49533916,0.14008558,-0.4047434,-0.41685417,0.43520674,0.21017303,0.028348703,0.24364331,-0.333452,-0.17415227,-0.12097365,-0.23298639,-0.36001807,0.04573157,-0.5331026,0.09366402,0.3736149,-0.05328026,0.10931359,-0.07099992,-0.06819249,0.21620259,0.660099
2026-04-24,-0.65529436,-0.13665132,0.0063125063,-0.035944153,-0.1808885,0.03188669,0.307459,-0.014465675,-0.889992,0.4962237,0.13704634,-0.40262002,-0.4212348,0.43156374,0.21141388,0.02588252,0.24631289,-0.3391772,-0.17013897,-0.11404861,-0.2309411,-0.36301032,0.045760535,-0.53387624,0.09008834,0.3743868,-0.05184174,0.10781282,-0.07109335,-0.06678278,0.21585262,0.6603529
2026-04-27,-0.655125,-0.13417767,0.0075246524,-0.036278676,-0.18199109,0.034576513,0.30786222,-0.015738577,-0.8888207,0.4947973,0.13769993,-0.40317848,-0.4204822,0.43173045,0.21037589,0.025362635,0.24476926,-0.3385363,-0.17246087,-0.11528017,-0.23174407,-0.36322814,0.046140425,-0.5334537,0.0916082,0.37403268,-0.052587103,0.10838011,-0.07112573,-0.06698817,0.2158915,0.6599617
2026-04-28,-0.6524419,-0.13449752,0.008081179,-0.032594606,-0.17900981,0.03314534,0.308446,-0.014592677,-0.88455474,0.49627185,0.13803355,-0.40378308,-0.42146468,0.43184182,0.20931675,0.028618395,0.24415162,-0.33367696,-0.17343776,-0.11989937,-0.23178126,-0.36285108,0.045556366,-0.53442866,0.09037584,0.37404406,-0.055518035,0.1082378,-0.06936969,-0.06631727,0.21807626,0.6611253
2026-04-29,-0.6478462,-0.14086178,0.016513428,-0.037630223,-0.17318696,0.024388485,0.31019148,-0.0060334057,-0.8748721,0.49706566,0.13045517,-0.40054956,-0.430638,0.4231878,0.19716819,0.030483477,0.2391144,-0.32832348,-0.17728628,-0.122765556,-0.2348193,-0.37177363,0.045455854,-0.530066,0.0832894,0.37049446,-0.068048835,0.1037821,-0.05610538,-0.05977994,0.22809249,0.66223675
2026-04-30,-0.6542593,-0.13491495,0.007711578,-0.0352529,-0.18145534,0.033611033,0.30821687,-0.014837027,-0.8874468,0.4951148,0.13749477,-0.4029091,-0.42040178,0.43169135,0.21049394,0.026188286,0.24474981,-0.3374685,-0.17252536,-0.1159327,-0.2318032,-0.36202618,0.04555676,-0.5328204,0.09139532,0.37421143,-0.052739214,0.10827918,-0.07026243,-0.066459134,0.21646702,0.6604818
2026-05-01,-0.6558473,-0.14271146,0.010439837,-0.04263057,-0.18028143,0.024429977,0.30643737,-0.010122903,-0.88898575,0.4962725,0.13187063,-0.40044683,-0.42795745,0.42600924,0.20676993,0.025570687,0.24512063,-0.34009364,-0.17188998,-0.111123,-0.23217127,-0.36870435,0.045728687,-0.5322728,0.086364806,0.37353337,-0.05708528,0.10613851,-0.06554644,-0.06226317,0.22171007,0.6618997
2026-05-04,-0.66185206,-0.13983351,0.0029791445,-0.041632745,-0.18413845,0.028285362,0.3044249,-0.016420312,-0.89876616,0.4955057,0.13696426,-0.40348533,-0.42326316,0.43051368,0.2166828,0.02252365,0.2491194,-0.34587696,-0.16754563,-0.10586311,-0.22998103,-0.3646398,0.046861693,-0.53561544,0.08937672,0.37528738,-0.048234347,0.10880005,-0.07411216,-0.066540726,0.21378325,0.66158175
2026-05-05,-0.65371794,-0.13726452,0.008866692,-0.036585197,-0.17945677,0.03003136,0.30737412,-0.012546748,-0.8858178,0.49648774,0.1355885,-0.40307206,-0.42257988,0.4290176,0.2069584,0.026723433,0.2448687,-0.3361567,-0.17184131,-0.11671254,-0.23332931,-0.36608267,0.04607802,-0.5328191,0.08793333,0.37458903,-0.055567626,0.10760498,-0.06827828,-0.06368758,0.21992369,0.66186184
